OPEN,HIGH,LOW,CLOSE,VOLUME,Close_Time,QUOTE_ASSET_VOLUME,NUMBER_TRADES,TAKER_BUY_BASE_ASSET_VOLUME,TAKER_BUY_QUOTE_ASSET_VOLUME,IGNORE,Date_column
"9526,97",9565,"9236,61","9465,14","48046,41115",1592438399999,"453209812,2",536158,"22842,83128","215532725,6",0,17/06/2020 00:00:00
"47103,28",48500,"46682,32","48121,41","43204,71174",1631750399999,2056996399,1176050,"20903,53535","995198313,7",0,15/09/2021 00:00:00
"45173,68",46460,"44742,06","46025,24","32094,28052",1631491199999,1464780920,1179808,"15735,45104","718436012,8",0,12/09/2021 00:00:00
"27210,36",27350,"26605,05","26817,93","39217,8088",1685663999999,1055132510,814389,"18620,69161","500960557,9",0,01/06/2023 00:00:00
"9426,05",9589,"9373,09","9525,59","52052,44693",1592351999999,"494458269,1",543481,"25692,83963","244097412,9",0,16/06/2020 00:00:00
"43902,65",44500,"42311,22","42560,11","34910,87762",1642118399999,1515944525,1036234,"17175,40587","746075123,2",0,13/01/2022 00:00:00
"9700,42",10111,9650,"9931,54","65279,26932",1595807999999,"644607634,5",945611,"33748,33181",333445555,0,26/07/2020 00:00:00
"12780,75",13185,"12678,08","12968,52","70038,82414",1603411199999,"905778888,9",1035811,"33259,49504",430203750,0,22/10/2020 00:00:00
"60575,9",62980,"60174,81","62253,71","43973,90414",1635551999999,2706090987,1417344,"22262,86881",1370325591,0,29/10/2021 00:00:00
"26493,4",28422,25700,"26281,66","148455,5862",1609113599999,4028928684,2438493,"72649,34048",1972635486,0,27/12/2020 00:00:00
"49844,16",50700,46555,"46762,99","89437,44936",1621123199999,4350775847,2286791,"42257,91846",2056302845,0,15/05/2021 00:00:00
"19930,01",21258,"19888,05","20954,92","393913,7495",1673740799999,8183071567,8659545,"197817,5521",4109568162,0,14/01/2023 00:00:00
"27079,42",27410,25880,27385,"69411,59261",1609286399999,1851617220,1605166,"34276,9226","914954320,8",0,29/12/2020 00:00:00
"30200,43",30486,"29637,4","29888,07","62049,48451",1681343999999,1863497606,1246556,"31136,38576","935223730,6",0,12/04/2023 00:00:00
"51756,88",52780,"50969,33","52663,9","49249,66708",1630972799999,2549290983,1678015,"24620,35253",1274643404,0,06/09/2021 00:00:00
"16331,78",17190,"15815,21","16619,46","380210,7775",1668470399999,6273920325,9215128,"189502,4125",3127495594,0,14/11/2022 00:00:00
"19041,92",19250,18650,"19164,37","269310,7577",1666396799999,5126619488,5679281,"133589,0192",2543268175,0,21/10/2022 00:00:00
"46248,87",46700,"44589,46","45584,99","53814,64342",1628639999999,2452485824,1951330,"26592,36931",1212338435,0,10/08/2021 00:00:00
"9086,54",9125,"9037,47","9058,26","28943,42018",1593820799999,"263123750,5",343189,"13719,52452","124722413,1",0,03/07/2020 00:00:00
"9603,27",9637,"9463,44","9537,8","43931,13621",1595635199999,"419240263,5",677725,"20416,29997","194861143,6",0,24/07/2020 00:00:00
"42836,87",44700,"42446,41","44572,54","73396,74081",1628380799999,3197407326,2258213,"37355,62385",1627865924,0,07/08/2021 00:00:00
"29637,35",30550,29590,"30200,42","67990,07621",1681257599999,2046078278,1340458,"34766,92718",1046250622,0,11/04/2023 00:00:00
"29281,09",29530,"29101,8","29232,25","22605,48964",1690847999999,"663025204,2",563115,"11029,2258","323482162,3",0,31/07/2023 00:00:00
"33634,1",34500,"33401,14","34258,14","47977,55014",1627171199999,1625046258,1196914,"23937,61781",810983258,0,24/07/2021 00:00:00
"66947,67",69000,"62822,9","64882,43","65171,50405",1636588799999,4335575753,2347934,"31344,74332",2088305178,0,10/11/2021 00:00:00
"14023,53",14259,13525,"14144,01","93016,98826",1604534399999,1293872665,1212959,"45333,6616","630831907,1",0,04/11/2020 00:00:00
"22954,21",23402,"22844,62","23174,39","88890,00877",1659916799999,2051763045,3646643,"44744,90366",1032885708,0,07/08/2022 00:00:00
"27938,38",28530,27800,"28323,76","32531,16101",1681084799999,"913915923,7",777589,"16885,70757","474454325,4",0,09/04/2023 00:00:00
"28452,74",28530,"27856,43","28171,87","37365,65692",1680479999999,1053600933,938464,"17897,01839","504647268,1",0,02/04/2023 00:00:00
"15781,29",16315,"15616,63","16226,94","239548,0662",1669161599999,3823612604,6276097,"119384,4708",1905917090,0,22/11/2022 00:00:00
"16279,5",16319,15476,"15781,29","324096,9978",1669075199999,5188798317,7440871,"159995,4646",2561914109,0,21/11/2022 00:00:00
"22354,34",22410,"22157,08","22346,57","121257,3813",1677974399999,2706422996,4169260,"60043,33153",1340204531,0,04/03/2023 00:00:00
"35410,37",36628,32531,"34051,24","133948,152",1610495999999,4651302423,2674145,"65098,3102",2261732479,0,12/01/2021 00:00:00
"11465,84",11719,11458,"11711,16","43177,87905",1598831999999,"501375342,9",756541,"22258,1159","258461346,5",0,30/08/2020 00:00:00
"18764,96",19342,18330,"19204,09","75911,01348",1606953599999,1436895345,1566635,"36421,6904","689901298,6",0,02/12/2020 00:00:00
"31454,23",31630,29900,"30312,01","60749,48424",1689379199999,1869443274,1274387,"28513,77996","877642037,8",0,14/07/2023 00:00:00
"9655,52",9675,9250,"9315,84","54379,34455",1582675199999,"514946930,6",579079,"26318,93416","249358678,9",0,25/02/2020 00:00:00
"25598,49",26518,"25175,56",26345,"51596,91662",1686959999999,1335158159,926194,"24055,65943","622525707,6",0,16/06/2023 00:00:00
"59998,8",61300,"59350,59",59860,"56375,03712",1618271999999,3393042868,1806298,"27645,20115",1664588823,0,12/04/2021 00:00:00
"9594,65",9699,9400,"9596,42","60152,34291",1582243199999,"576020107,5",667387,"29843,20888","285816414,9",0,20/02/2020 00:00:00
"30462,67",30666,29930,"30267,99","45180,41489",1687823999999,1367837658,954783,"22277,58284","674540668,6",0,26/06/2023 00:00:00
9012,9191,"8948,06","9116,35","30688,17642",1593388799999,"278721674,9",374404,"14982,80453","136093615,8",0,28/06/2020 00:00:00
"58866,53",59300,"56235,66","58240,84","69806,11991",1620604799999,4043552702,2170139,"34301,05046",1987959542,0,09/05/2021 00:00:00
"31576,09",32730,30151,"32283,65","107820,3753",1624751999999,3376415452,1814051,"52978,15926",1659918820,0,26/06/2021 00:00:00
"39456,61",40900,38772,"40019,56","101344,5284",1627516799999,4040889462,2631048,"49019,13628",1954994215,0,28/07/2021 00:00:00
"9192,93",9205,"9064,89","9138,55","31463,1628",1593561599999,"287781334,5",328083,"15267,74747","139674651,1",0,30/06/2020 00:00:00
"27261,06",28650,"27240,1","28348,6","89486,16008",1680134399999,2519887866,1704217,"45742,08025",1288220696,0,29/03/2023 00:00:00
"29228,91",29690,"29096,94","29351,96","33931,63366",1690415999999,"995569172,1",750401,"15987,94266","469155943,8",0,26/07/2023 00:00:00
"19292,85","19458,25",19012,"19319,77","262813,2827",1662681599999,5057217167,6013826,"131429,4587",2529247772,0,08/09/2022 00:00:00
"22932,91","23158,25","22628,13","22762,52","265371,6069",1675727999999,6076050768,6956395,"132350,5299",3030470975,0,06/02/2023 00:00:00
"42380,87","44500,5","41645,85","43839,99","51060,62006",1644278399999,2204523610,1473274,"25457,79986",1099936959,0,07/02/2022 00:00:00
"22762,52","23350,25","22745,78","23240,46","308006,7248",1675814399999,7085929136,8293878,"154613,2474",3557209787,0,07/02/2023 00:00:00
"35994,98","36852,5",33850,"35828,61","80157,72738",1610927999999,2843103040,1860642,"39513,63856",1402648633,0,17/01/2021 00:00:00
"46283,49",47213,45620,45811,"37073,53582",1648943999999,1721690754,1056716,"18562,93079","862197811,6",0,02/04/2022 00:00:00
"34246,28",34933,32825,"34262,88","84889,68134",1612051199999,2884500063,2201040,"42418,4671",1441981401,0,30/01/2021 00:00:00
"21237,68","21614,5","20906,62","21491,19","51431,67794",1656201599999,1093873138,874540,"25240,18142","536863288,5",0,25/06/2022 00:00:00
"58057,1",59845,57353,"59707,51","33811,5901",1637452799999,1982718831,1200190,"16682,28087","978340154,1",0,20/11/2021 00:00:00
"44372,71",45821,"43174,01","43495,44","62357,29091",1644537599999,2772188373,1541483,"30323,12245",1348871896,0,10/02/2022 00:00:00
"47535,9",50125,46852,"47140,54","44233,57391",1639180799999,2135023723,1215231,"21143,96129",1020995576,0,10/12/2021 00:00:00
"36829,15",37925,34800,"35513,2","70459,62149",1622937599999,2560547117,1463754,"34397,77436",1249708171,0,05/06/2021 00:00:00
"36769,36",40365,36300,"39432,28","132825,7004",1610063999999,5062569943,2814686,"65055,10714",2482583240,0,07/01/2021 00:00:00
"48121,4",48557,"47021,1","47737,82","40725,08895",1631836799999,1948447233,1176129,"19907,79151","952502982,8",0,16/09/2021 00:00:00
"57347,94",62933,56850,"61672,42","82512,90802",1634342399999,4959389369,2649137,"43913,67633",2638969874,0,15/10/2021 00:00:00
"37008,16",38429,36350,"38230,33","53785,94589",1645574399999,2010628231,1212527,"27322,73575",1021948127,0,22/02/2022 00:00:00
43160,44949,"42809,98","44421,2","61743,09873",1646179199999,2701611024,1866871,"30937,54085",1353520463,0,01/03/2022 00:00:00
"37263,35",38829,"35200,62","37449,73","126542,2437",1621727999999,4730567648,2716691,"63310,45201",2367081501,0,22/05/2021 00:00:00
"32283,65",34749,"31973,45","34700,34","96613,24421",1624838399999,3199980158,1799875,"48772,52918",1616348030,0,27/06/2021 00:00:00
"39742,06","39925,25",38175,"38596,11","51453,65715",1651276799999,2006135663,1101140,"24773,60543","966125835,5",0,29/04/2022 00:00:00
"19422,34",19527,"18565,31","18650,52","71283,6682",1607126399999,1358079975,1286657,"32363,45372","616745259,3",0,04/12/2020 00:00:00
"30585,9",30791,30155,"30617,03","23286,41019",1688342399999,"711031423,4",591533,"10630,2474",324616032,0,02/07/2023 00:00:00
"17179,04",17499,"17146,34","17440,66","221382,4258",1673395199999,3829247654,5448751,"109377,4561",1891995855,0,10/01/2023 00:00:00
"28165,47",28775,"27805,1","28170,01","60737,64732",1680739199999,1721098539,1262730,"30556,88672","865971090,2",0,05/04/2023 00:00:00
"46420,42",47310,43727,"44807,58","97154,1822",1613001599999,4431650130,2891592,"47971,98573",2190231239,0,10/02/2021 00:00:00
"44572,54",45310,43261,"43794,37","69329,0927",1628467199999,3074924735,1857112,"34099,15066",1512451140,0,08/08/2021 00:00:00
"31778,57",31899,"30407,44","30839,65","47340,4685",1626739199999,1470563282,846029,"22709,51005","705480091,1",0,19/07/2021 00:00:00
"39723,17",41350,"37332,7","40862,46","84343,75562",1628207999999,3314527738,1913281,"41673,12908",1638359890,0,05/08/2021 00:00:00
"40088,22",41350,"35111,11","38150,02","118209,5445",1610323199999,4604034730,2628050,"55451,34467",2160976897,0,10/01/2021 00:00:00
"38807,35",39310,"37578,51","37777,34","32791,82359",1647215999999,1268441605,841844,"15150,32067","586406176,6",0,13/03/2022 00:00:00
"20573,9",21723,"20348,4","20723,52","104371,0749",1655855999999,2198596137,1515321,"52193,33566",1099446297,0,21/06/2022 00:00:00
"51471,99",55750,"50382,41",55315,"79877,54518",1633564799999,4236927265,2443126,"40664,02752",2158326114,0,06/10/2021 00:00:00
"19204,29",19695,"19070,11","19570,4","167057,2018",1666569599999,3233393909,3939703,"84465,80483",1635057403,0,23/10/2022 00:00:00
"22395,44",22799,19860,"20173,57","431915,0333",1663113599999,9302239274,8126869,"217144,5425",4679543995,0,13/09/2022 00:00:00
"26705,93",26895,26551,"26854,27","15095,6867",1685231999999,403337263,415694,"7152,30076","191116596,8",0,27/05/2023 00:00:00
"17602,45",17695,"16361,6","17070,31","393552,8649",1668211199999,6725273823,9900073,"197414,6962",3374092513,0,11/11/2022 00:00:00
